img_path,label,group
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam135_230809_2023-08-13_11-40_51.3_noaug_B_sp4_652.png,1,652
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154796197_18.57_noaug_B_sp4_654.png,1,654
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154792903_33.05_noaug_B_sp4_650.png,1,650
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam135_230809_2023-08-13_11-40_51.8_noaug_B_sp4_652.png,1,652
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793026_1.64_noaug_B_sp4_649.png,1,649
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154791652_0.62_noaug_B_sp4_647.png,1,647
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam104_230725_2023-07-28_16-20_7.02_noaug_B_sp4_655.png,1,655
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam079_231011_2023-10-12_07-20_2.36_noaug_B_sp4_645.png,1,645
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam067_230822_2023-08-24_15-10_33.55_noaug_B_sp4_648.png,1,648
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam079_231011_2023-10-12_07-20_2.11_noaug_B_sp4_645.png,1,645
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam135_230809_2023-08-13_11-40_51.55_noaug_B_sp4_652.png,1,652
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793026_1.39_noaug_B_sp4_649.png,1,649
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam104_230725_2023-07-28_16-20_6.77_noaug_B_sp4_655.png,1,655
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam139_230718_2023-07-23_17-40_1.77_noaug_B_sp4_641.png,1,641
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793026_1.89_noaug_B_sp4_649.png,1,649
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam002_231115_2023-11-17_05-40_22.58_noaug_B_sp4_636.png,1,636
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793729_20.55_noaug_B_sp4_657.png,1,657
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154792903_32.8_noaug_B_sp4_650.png,1,650
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154796197_18.82_noaug_B_sp4_654.png,1,654
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam076_230622_2023-06-25_09-30_38.12_noaug_B_sp4_656.png,1,656
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795900_24.6_noaug_B_sp4_646.png,1,646
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795900_24.35_noaug_B_sp4_646.png,1,646
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam139_230718_2023-07-23_17-40_2.02_noaug_B_sp4_641.png,1,641
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam104_230725_2023-07-28_16-20_6.52_noaug_B_sp4_655.png,1,655
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795900_24.85_noaug_B_sp4_646.png,1,646
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam163_230813_2023-08-14_07-20_29.56_noaug_B_sp4_662.png,1,662
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795396_3.3_noaug_B_sp4_659.png,1,659
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam067_230822_2023-08-24_15-10_33.8_noaug_B_sp4_648.png,1,648
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam044_230622_2023-06-23_15-50_36.78_noaug_B_sp4_658.png,1,658
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154796197_18.32_noaug_B_sp4_654.png,1,654
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam076_230622_2023-06-25_09-30_38.37_noaug_B_sp4_656.png,1,656
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam044_230622_2023-06-23_15-50_37.03_noaug_B_sp4_658.png,1,658
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795396_3.8_noaug_B_sp4_659.png,1,659
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795396_3.55_noaug_B_sp4_659.png,1,659
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam044_230622_2023-06-23_15-50_37.28_noaug_B_sp4_658.png,1,658
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam016_230829_2023-08-31_07-40_8.33_noaug_B_sp4_664.png,1,664
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795946_57.71_noaug_B_sp4_665.png,1,665
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154794409_11.61_noaug_B_sp4_653.png,1,653
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam044_230815_2023-08-18_09-10_40.81_noaug_B_sp4_660.png,1,660
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795518_25.98_noaug_B_sp4_663.png,1,663
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154794409_11.86_noaug_B_sp4_653.png,1,653
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam076_230622_2023-06-25_09-30_37.87_noaug_B_sp4_656.png,1,656
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793729_20.8_noaug_B_sp4_657.png,1,657
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam044_230815_2023-08-18_09-10_41.06_noaug_B_sp4_660.png,1,660
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154791652_0.87_noaug_B_sp4_647.png,1,647
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam063_230807_2023-08-10_11-40_54.52_noaug_B_sp4_661.png,1,661
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam107_230725_2023-07-28_12-50_15.05_noaug_B_sp4_666.png,1,666
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam157_230812_2023-08-17_07-50_2.76_noaug_B_sp4_668.png,1,668
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154792894_16.19_noaug_B_sp4_667.png,1,667
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795518_25.48_noaug_B_sp4_663.png,1,663
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795946_57.96_noaug_B_sp4_665.png,1,665
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam157_230812_2023-08-17_07-50_3.26_noaug_B_sp4_668.png,1,668
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam063_230807_2023-08-10_11-40_54.77_noaug_B_sp4_661.png,1,661
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154792894_16.69_noaug_B_sp4_667.png,1,667
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795946_57.46_noaug_B_sp4_665.png,1,665
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam163_230813_2023-08-14_07-20_29.81_noaug_B_sp4_662.png,1,662
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam107_230725_2023-07-28_12-50_15.3_noaug_B_sp4_666.png,1,666
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154791652_1.12_noaug_B_sp4_647.png,1,647
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam157_230812_2023-08-17_07-50_3.01_noaug_B_sp4_668.png,1,668
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam016_230829_2023-08-31_07-40_8.58_noaug_B_sp4_664.png,1,664
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam063_230807_2023-08-10_11-40_54.27_noaug_B_sp4_661.png,1,661
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam002_230807_2023-08-10_09-30_9.56_noaug_B_sp4_678.png,1,678
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam108_231010_2023-10-16_15-20_7.82_noaug_B_sp4_669.png,1,669
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam067_230822_2023-08-24_15-10_33.3_noaug_B_sp4_648.png,1,648
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793729_21.05_noaug_B_sp4_657.png,1,657
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154794869_30.0_noaug_B_sp4_677.png,1,677
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam105_230812_2023-08-14_15-00_56.09_noaug_B_sp4_674.png,1,674
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793226_48.21_noaug_B_sp4_673.png,1,673
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam002_230807_2023-08-10_09-30_9.06_noaug_B_sp4_678.png,1,678
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795744_23.66_noaug_B_sp4_651.png,1,651
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam044_230815_2023-08-18_09-10_40.56_noaug_B_sp4_660.png,1,660
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154788218_54.68_noaug_B_sp4_679.png,1,679
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam016_230829_2023-08-31_07-40_8.83_noaug_B_sp4_664.png,1,664
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam108_231010_2023-10-16_15-20_8.07_noaug_B_sp4_669.png,1,669
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154794869_30.25_noaug_B_sp4_677.png,1,677
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam023_231010_2023-10-15_05-40_2.78_noaug_B_sp4_671.png,1,671
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154788218_55.18_noaug_B_sp4_679.png,1,679
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154788218_54.93_noaug_B_sp4_679.png,1,679
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam163_230813_2023-08-14_07-20_29.31_noaug_B_sp4_662.png,1,662
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam108_231010_2023-10-16_15-20_7.57_noaug_B_sp4_669.png,1,669
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam040_231011_2023-10-12_11-50_36.66_noaug_B_sp4_676.png,1,676
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam139_230822_2023-08-24_07-20_15.45_noaug_B_sp4_675.png,1,675
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam093_230725_2023-07-27_11-50_0.5_noaug_B_sp4_672.png,1,672
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam105_230812_2023-08-14_15-00_56.59_noaug_B_sp4_674.png,1,674
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam105_230812_2023-08-14_15-00_56.34_noaug_B_sp4_674.png,1,674
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam107_230725_2023-07-28_12-50_14.8_noaug_B_sp4_666.png,1,666
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam139_230822_2023-08-24_07-20_15.2_noaug_B_sp4_675.png,1,675
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam090_220928_2022-10-13_09-50_19.44_noaug_B_sp4_681.png,1,681
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157793874_9.22_noaug_B_sp4_670.png,1,670
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam107_230711_2023-07-13_11-40_31.9_noaug_B_sp4_688.png,1,688
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154785935_1.92_noaug_B_sp4_686.png,1,686
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam002_230807_2023-08-10_09-30_9.31_noaug_B_sp4_678.png,1,678
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154785935_1.67_noaug_B_sp4_686.png,1,686
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157793874_8.97_noaug_B_sp4_670.png,1,670
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795880_43.15_noaug_B_sp4_682.png,1,682
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795880_42.9_noaug_B_sp4_682.png,1,682
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154792894_16.44_noaug_B_sp4_667.png,1,667
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam049_230815_2023-08-20_07-20_3.21_noaug_B_sp4_687.png,1,687
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam049_230815_2023-08-20_07-20_3.46_noaug_B_sp4_687.png,1,687
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam016_230811_2023-08-14_10-00_53.56_noaug_B_sp4_683.png,1,683
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam139_230822_2023-08-24_07-20_15.7_noaug_B_sp4_675.png,1,675
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793226_48.46_noaug_B_sp4_673.png,1,673
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam049_230815_2023-08-20_07-20_2.96_noaug_B_sp4_687.png,1,687
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam040_231011_2023-10-12_11-50_36.91_noaug_B_sp4_676.png,1,676
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam047_220928_2022-10-13_08-20_40.25_noaug_B_sp4_684.png,1,684
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam040_231011_2023-10-12_11-50_36.41_noaug_B_sp4_676.png,1,676
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795518_25.73_noaug_B_sp4_663.png,1,663
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam090_220928_2022-10-13_09-50_19.19_noaug_B_sp4_681.png,1,681
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam016_230811_2023-08-14_10-00_53.31_noaug_B_sp4_683.png,1,683
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154787299_33.36_noaug_B_sp4_690.png,1,690
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam093_230725_2023-07-27_11-50_0.0_noaug_B_sp4_672.png,1,672
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam047_220928_2022-10-13_08-20_40.0_noaug_B_sp4_684.png,1,684
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154794869_29.75_noaug_B_sp4_677.png,1,677
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam016_230811_2023-08-14_10-00_53.81_noaug_B_sp4_683.png,1,683
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795771_40.89_noaug_B_sp4_685.png,1,685
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795880_42.65_noaug_B_sp4_682.png,1,682
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795410_34.86_noaug_B_sp4_689.png,1,689
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam112_230812_2023-08-15_15-00_29.34_noaug_B_sp4_696.png,1,696
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam090_220928_2022-10-13_09-50_18.94_noaug_B_sp4_681.png,1,681
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam135_230809_2023-08-09_09-40_46.17_noaug_B_sp4_692.png,1,692
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam107_230711_2023-07-13_11-40_32.15_noaug_B_sp4_688.png,1,688
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795769_52.95_noaug_B_sp4_695.png,1,695
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795843_4.39_noaug_B_sp4_694.png,1,694
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam135_230809_2023-08-09_09-40_46.42_noaug_B_sp4_692.png,1,692
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795843_4.89_noaug_B_sp4_694.png,1,694
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157793874_8.72_noaug_B_sp4_670.png,1,670
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154794853_14.89_noaug_B_sp4_698.png,1,698
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795126_43.25_noaug_B_sp4_691.png,1,691
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793226_48.71_noaug_B_sp4_673.png,1,673
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam076_221102_2022-11-04_15-50_50.38_noaug_B_sp4_697.png,1,697
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam135_230809_2023-08-09_09-40_45.92_noaug_B_sp4_692.png,1,692
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154785935_1.42_noaug_B_sp4_686.png,1,686
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795843_4.64_noaug_B_sp4_694.png,1,694
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam082_231019_2023-10-22_05-30_34.75_noaug_B_sp4_693.png,1,693
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam108_231010_2023-10-14_06-00_7.9_noaug_B_sp4_699.png,1,699
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam054_230520_2023-05-24_14-20_42.61_noaug_B_sp4_702.png,1,702
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795769_52.7_noaug_B_sp4_695.png,1,695
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795771_41.14_noaug_B_sp4_685.png,1,685
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam082_231019_2023-10-22_05-30_35.0_noaug_B_sp4_693.png,1,693
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam047_220928_2022-10-13_08-20_39.75_noaug_B_sp4_684.png,1,684
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam093_230725_2023-07-27_11-50_0.25_noaug_B_sp4_672.png,1,672
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154792803_37.48_noaug_B_sp4_701.png,1,701
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795410_35.11_noaug_B_sp4_689.png,1,689
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam107_230711_2023-07-13_11-40_31.65_noaug_B_sp4_688.png,1,688
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam088_230725_2023-08-01_13-40_38.42_noaug_B_sp4_680.png,1,680
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154787299_32.86_noaug_B_sp4_690.png,1,690
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam060_231025_2023-10-28_08-20_47.98_noaug_B_sp4_700.png,1,700
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154792803_37.73_noaug_B_sp4_701.png,1,701
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam023_231010_2023-10-15_05-40_4.78_noaug_B_sp4_671.png,1,671
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam088_230725_2023-08-01_13-40_38.17_noaug_B_sp4_680.png,1,680
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795769_53.2_noaug_B_sp4_695.png,1,695
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam108_231010_2023-10-14_06-00_7.65_noaug_B_sp4_699.png,1,699
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam112_230812_2023-08-15_15-00_29.59_noaug_B_sp4_696.png,1,696
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795005_29.36_noaug_B_sp4_703.png,1,703
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795126_43.75_noaug_B_sp4_691.png,1,691
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795946_46.31_noaug_B_sp4_704.png,1,704
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154794853_15.14_noaug_B_sp4_698.png,1,698
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam108_231010_2023-10-14_06-00_7.4_noaug_B_sp4_699.png,1,699
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam088_230725_2023-08-01_13-40_37.92_noaug_B_sp4_680.png,1,680
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795410_34.61_noaug_B_sp4_689.png,1,689
